GeneID	FK.FPKM	HN.FPKM	log2.HN.FK.	Qvalue.FK.vs.HN.	Pvalue.FK.vs.HN.	Other.Gene.ID	Transcripts	Gene.Type	Transcripts.Number	FK2.FPKM	FK4.FPKM	FK5.FPKM	HN1.FPKM	HN2.FPKM	HN3.FPKM	HN4.FPKM	HN5.FPKM
6288	28.253	669.786	4.37464117764592	0	0	SAA1	NM_199161.4,NM_001178006.2,NM_000331.5	Known_gene	3	0.69	1.17	82.9	131.05	117.22	47.52	81.7	2971.44
6289	4.49	175.852	5.35805434779852	0	0	SAA2	NM_030754.4,NM_001127380.2	Known_gene	2	0	0.05	13.42	19.93	17.27	3.54	2.68	835.84
6319	2.53	72.384	4.81919445172094	0	0	SCD	NM_005063.4	Known_gene	1	2.22	2.49	2.88	55.94	44.62	46.63	152.42	62.31
6337	1.793	15.926	3.3501174450454	0	0	SCNN1A	NM_001159576.1,NM_001038.5,NM_001159575.1	Known_gene	3	0.23	3.66	1.49	31.04	7.95	8.84	28.95	2.85
634	5.056	137.238	4.74565360492691	0	0	CEACAM1	NM_001184815.1,NM_001712.4,BGI_novel_T020078,XM_011527206.1,NM_001184813.1,NM_001024912.2,NM_001184816.1,NM_001205344.1	Known_gene	8	7.77	0.09	7.31	109.91	115	177.14	100.53	183.61
6385	61.683	267.294	2.33114651678148	0	0	SDC4	NM_002999.3,XM_011528977.2	Known_gene	2	36.32	120.56	28.17	238.78	167.62	275.23	264.23	390.61
63898	2.32	19.658	2.92968319882965	0	0	SH2D4A	NM_022071.3,XM_017013729.1,XM_011544610.1,BGI_novel_T037599,NM_001174160.1,BGI_novel_T037600,NM_001174159.1	Known_gene	7	5.56	0	1.4	15.1	25.59	17.23	18.38	21.99
63941	1.366	5.396	2.07378813940715	2.15372729413283e-65	6.1967190426809e-65	NECAB3	XM_005260510.1,XM_017028015.1,XM_011528991.1,BGI_novel_T024460,NM_031231.3,XM_017028016.1,XM_011528992.2,NM_031232.3	Known_gene	8	1.15	1.32	1.63	6.2	7.05	4.99	5.85	2.89
64087	6.213	28.96	2.21730047840528	0	0	MCCC2	XM_017009688.1,BGI_novel_T031551,XM_005248567.1,XM_011543529.2,NM_022132.4	Known_gene	5	8.27	1.8	8.57	31.8	24.64	28.24	34.38	25.74
64116	4.033	148.386	5.1954460123438	0	0	SLC39A8	XM_011532181.2,NM_022154.5,XM_017008540.1,NM_001135148.1,XM_017008542.1,XM_011532182.1,XM_017008541.1,NM_001135146.1,XM_005263177.1,NM_001135147.1,BGI_novel_T030067	Known_gene	11	6.59	2.52	2.99	134.86	152.53	102.57	123.72	228.25
64122	1.113	5.932	2.20697656477814	1.4271422617017e-54	4.58620324502103e-54	FN3K	NM_022158.3	Known_gene	1	1.2	0	2.14	8.96	3.78	4.56	7.11	5.25
6422	2.136	165.292	6.35599802620059	0	0	SFRP1	NM_003012.4,BGI_novel_T037960	Known_gene	2	2.86	2.59	0.96	66.25	103.16	211.45	94.28	351.32
64225	14.37	55.652	2.0625127499284	0	0	ATL2	BGI_novel_T021335,XM_011533018.2,NM_001308076.1,XM_017004688.1,NM_001135673.2,BGI_novel_T021340,XM_011533020.1,BGI_novel_T021337,NM_022374.3,XM_011533017.1,XM_017004687.1,XM_017004686.1,BGI_novel_T021336,XM_011533019.2,XM_011533022.2,XM_011533023.2,BGI_novel_T021334,BGI_novel_T021339,BGI_novel_T021338	Known_gene	19	15.3	21.05	6.76	67.68	81.75	46.94	40.91	40.98
64283	1.276	9.676	2.68321386857038	0	0	ARHGEF28	NM_001244364.1,NM_001177693.1,XM_011543546.1,XM_017009702.1,XM_005248568.4,NM_001080479.2,XM_017009703.1,XM_011543547.2,BGI_novel_T031574	Known_gene	9	1.69	0.1	2.04	13.95	5.55	11.45	10.48	6.95
64284	1.16	17.83	4.0072263827822	0	0	RAB17	BGI_novel_T023939,XM_006712689.1,XM_017004694.1,XM_017004693.1,NM_022449.3,BGI_novel_T023938	Known_gene	6	0.72	1.85	0.91	15.94	12.31	17.66	21.53	21.71
64762	1.156	5.91	2.24278149651692	3.71188550377455e-289	4.01042850553945e-289	GAREM1	NM_001242409.1,BGI_novel_T018372,NM_022751.2,XM_017025919.1,BGI_novel_T018370,BGI_novel_T018371	Known_gene	6	1.92	0.21	1.34	4.04	5.37	6.85	4.16	9.13
64798	9.65	48.202	2.39459766956954	0	0	DEPTOR	NM_022783.3,XM_017013735.1,NM_001283012.1	Known_gene	3	9.63	11.21	8.11	20.79	31.74	66.35	53.19	68.94
64841	2.413	11.29	2.13707740233159	1.04982209099356e-252	1.25986755282401e-252	GNPNAT1	XM_005268012.2,NM_198066.3,BGI_novel_T011735,XM_006720238.3	Known_gene	4	3.13	2.37	1.74	11.13	9.09	10.64	10.02	15.57
6510	11.233	66.616	2.58033401832743	0	0	SLC1A5	BGI_novel_T020238,NM_005628.2,XM_005259167.4,BGI_novel_T020237,NM_001145144.1,NM_001145145.1	Known_gene	6	9.39	2.48	21.83	91.99	28.09	57.94	129.19	25.87
6517	14.443	53.87	2.06096101220259	0	0	SLC2A4	NM_001042.2	Known_gene	1	7.44	27.34	8.55	34.44	67.56	77.44	30.97	58.94
6535	1.04	5.424	2.40282736068572	1.31366489533352e-130	2.50000271888922e-130	SLC6A8	NM_005629.3,NM_001142805.1,NM_001142806.1,BGI_novel_T042150	Known_gene	4	0.84	1.03	1.25	4.69	4.92	7.49	4.8	5.22
6558	13.41	763.852	5.90758338369963	0	0	SLC12A2	XM_017009771.1,XM_011543588.2,NM_001046.2,NM_001256461.1	Known_gene	4	18.97	15.83	5.43	528.39	728.97	937.4	373.16	1251.34
6563	1.75	30.042	3.92587362868416	0	0	SLC14A1	NM_001128588.3,XM_005258333.1,XM_011526144.1,XM_011526142.1,XM_005258329.1,NM_001146036.2,XM_006722526.3,NM_001146037.1,BGI_novel_T018474,NM_015865.6,NM_001308278.1,NM_001308279.1	Known_gene	12	3.27	0.04	1.94	21.16	30.44	53.06	25.88	19.67
6583	3.45	27.736	2.8345946748935	0	0	SLC22A4	NM_003059.2,XM_017009776.1,XM_006714675.3,XM_011543589.2	Known_gene	4	2.61	0.15	7.59	28.52	23.17	34.61	31.18	21.2
6653	3.826	20.84	2.70339351832768	0	0	SORL1	BGI_novel_T008028,XM_011542967.2,BGI_novel_T008027,XM_017018169.1,XM_017018172.1,XM_017018170.1,NM_003105.5,XM_011542965.2,XM_011542963.2,XM_017018171.1,BGI_novel_T008030	Known_gene	11	3.34	6.09	2.05	15.37	18.75	28.45	15.75	25.88
6692	5.256	102.73	4.34350294952082	0	0	SPINT1	XM_006720657.1,XM_011521957.1,NM_181642.2,NM_001032367.1,BGI_novel_T012879,NM_003710.3,XM_011521958.1	Known_gene	7	0.19	8.63	6.95	157.09	59.12	74.17	158.23	65.04
6715	3.783	16.688	2.22844477058861	3.56989717543864e-260	4.19615934119849e-260	SRD5A1	NM_001324323.1,NM_001047.3,NM_001324322.1,BGI_novel_T031054	Known_gene	4	2.59	6.39	2.37	26.84	7.51	23.09	25.59	0.41
6720	1.75	23.084	3.82683823655247	0	0	SREBF1	BGI_novel_T016324,XM_005256772.4,NM_001005291.2,NM_001321096.2,XM_017024970.1,XM_017024971.1,BGI_novel_T016326,BGI_novel_T016325,NM_004176.4	Known_gene	9	2.53	0.44	2.28	24.43	18.34	9.62	52.4	10.63
6768	1.223	9.41	3.09221962414419	4.32954037343777e-307	4.44431731830704e-307	ST14	BGI_novel_T008171,NM_021978.3	Known_gene	2	0.17	2.33	1.17	10.84	7.28	16.03	8.13	4.77
6920	11.58	51.788	2.06512717314421	0	0	TCEA3	XM_017002200.1,XM_011542053.2,XM_017002201.1,XM_017002203.1,XM_017002202.1,XM_006710864.1,XM_017002204.1,NM_003196.2	Known_gene	8	10.1	9.01	15.63	74.31	31.52	40.86	81.67	30.58
6926	5.47	33.11	2.61216234158418	0	0	TBX3	NM_005996.3,NM_016569.3	Known_gene	2	7.99	5.17	3.25	48.67	26.25	27.6	35.28	27.75
7103	45.69	1102.584	4.58895758113866	0	0	TSPAN8	XM_006719583.3,XM_017019913.1,NM_004616.2	Known_gene	3	89.71	28.33	19.03	1279.8	1100.22	1059.06	732.27	1341.57
7108	8.58	42.64	2.45273768251832	0	0	TM7SF2	NM_003273.3,NM_001277233.1	Known_gene	2	1.69	17.56	6.49	36.49	23.38	38.56	86.43	28.34
7110	5.446	23.55	2.0060366640301	0	0	TMF1	NM_007114.2,XM_011534056.2	Known_gene	2	13.1	0.23	3.01	24.82	32.22	21.58	18.86	20.27
7163	18.876	69.238	2.04163393028355	0	0	TPD52	NM_001287143.1,BGI_novel_T038291,NM_001025253.2,NM_001287140.1,NM_001025252.2,BGI_novel_T038290,NM_001287142.1,NM_005079.3,NM_001287144.1	Known_gene	9	6.95	37.06	12.62	61.31	53.29	80.48	71.37	79.74
7164	100.413	529.818	2.56856012322251	0	0	TPD52L1	XM_017011237.1,XM_005267122.2,NM_001300994.2,NM_001318903.1,NM_001003395.2,XM_017011240.1,XM_006715557.3,NM_001292026.2,NM_003287.3,NM_001318907.1,NM_001003396.2,XM_017011238.1,XM_017011239.1,NM_001003397.2	Known_gene	14	33.33	207.04	60.87	534.63	424.96	552.87	537.95	598.68
729852	7.203	37.27	2.56934909620158	0	0	UMAD1	BGI_novel_T035408,BGI_novel_T035405,BGI_novel_T035402,BGI_novel_T035403,NM_001302348.1,BGI_novel_T035407,NM_001302349.1,NM_001302350.1,BGI_novel_T035404,BGI_novel_T035409	Known_gene	10	7.25	10	4.36	31.61	36.21	46.95	38.34	33.24
7494	45.886	393.188	3.13578225584571	0	0	XBP1	NM_001079539.1,NM_005080.3	Known_gene	2	50.89	53.8	32.97	331.13	282.87	232.64	365.19	754.11
7582	2.293	9.666	2.3106726158069	0	0	ZNF33B	BGI_novel_T004937,BGI_novel_T004935,NM_001305037.1,BGI_novel_T004932,NM_001305039.1,NM_001305040.1,NM_001305036.1,NM_001305035.1,NM_006955.2,BGI_novel_T004934,NM_001305033.1,NM_001305038.1,BGI_novel_T004936	Known_gene	13	2.68	1.34	2.86	6.55	11.41	7.73	7.76	14.88
760	32.49	179.4	2.66851118106932	0	0	CA2	NM_000067.2,NM_001293675.1	Known_gene	2	19.86	68.99	8.62	58.6	97.56	292.98	199.17	248.69
7644	3.513	20.17	2.21185511112368	0	0	ZNF91	BGI_novel_T019593,XM_006722880.3,BGI_novel_T019586,BGI_novel_T019589,NM_001300951.1,BGI_novel_T019590,NM_003430.3,XM_011528265.2,BGI_novel_T019587,BGI_novel_T019591,BGI_novel_T019588,XM_017027235.1,XM_017027236.1,XM_011528266.2,BGI_novel_T019592	Known_gene	15	6.79	2.18	1.57	29.54	21.25	20.5	13.17	16.39
765	1.053	901.758	9.74204843608948	0	0	CA6	XM_011542084.2,NM_001270502.1,BGI_novel_T000624,NM_001270500.1,BGI_novel_T000625,XM_011542083.2,NM_001270501.1,NM_001215.3	Known_gene	8	0.17	1	1.99	457.14	548.91	1158.44	1387.47	956.83
7697	2.593	11.884	2.18087149939832	2.24737609610514e-175	3.52794387478581e-175	ZNF138	BGI_novel_T036065,BGI_novel_T036067,NM_001271639.1,NM_001271640.1,NM_001271637.1,NM_006524.3,BGI_novel_T036066,NM_001271649.1,NM_001271638.1,NM_001160183.2	Known_gene	10	3.86	2.19	1.73	14.59	7.86	7.91	18.14	10.92
780	1.55	6.108	2.4280841326373	8.03438613914826e-168	1.30373779120776e-167	DDR1	NM_001297653.1,XM_011514888.2,NM_001297654.1,NM_001202522.1,NM_013994.2,NM_013993.2,XM_011514882.2,XM_011514885.1,NM_001202523.1,NM_001297652.1,NM_001202521.1,XM_011514883.1,XM_011514886.1,XM_017011268.1,XM_011514884.1,XM_017011269.1,XM_011514887.1,XM_006715185.2,NM_001954.4	Known_gene	19	0.83	3.7	0.12	3.72	10.57	0.69	4.3	11.26
79085	1.93	9.358	2.14618410060012	6.64484272804414e-209	9.20613042207741e-209	SLC25A23	XM_011528280.1,XM_011528284.1,XM_011528279.1,XM_011528277.1,XM_017027291.1,XM_011528274.1,XM_011528285.1,XM_011528283.1,XM_011528275.1,XM_011528278.1,XM_011528282.1,XM_017027292.1,XM_017027290.1,XM_011528276.1,XM_017027285.1,BGI_novel_T019027,XM_017027286.1,XM_017027289.1,XM_017027287.1,XM_017027288.1,NM_024103.2,XM_011528281.1	Known_gene	22	1.11	0.96	3.72	10.02	10.95	6.69	7.53	11.6
79098	1.09	42.55	5.48990174737099	0	0	C1orf116	NM_023938.5,XM_005273259.1,XM_006711530.1,XM_011509973.2,NM_001083924.1	Known_gene	5	0.41	2.18	0.68	71.39	26.08	29.4	65.56	20.32
79135	12.333	63.012	2.37648305208204	0	0	APOO	XM_011545587.2,XM_011545584.2,XM_011545586.2,NM_024122.4,BGI_novel_T041228,XM_017029837.1,XM_011545585.2,BGI_novel_T041229	Known_gene	8	9.92	19.89	7.19	77.13	76.53	62.22	61.31	37.87
79144	3.456	50.732	3.75415473386354	0	0	PPDPF	NM_024299.2	Known_gene	1	1.23	3.01	6.13	84.67	35.68	50.14	58.87	24.3
79158	5.55	29.84	2.44055851018034	0	0	GNPTAB	XM_011538731.2,XM_017019962.1,XM_017019961.1,NM_024312.4,BGI_novel_T009722,XM_006719593.2	Known_gene	6	7.1	6.63	2.92	33.26	18.65	25.42	24.03	47.84
79589	2.383	44.99	4.57530582598867	0	0	RNF128	NM_024539.3,NM_194463.1	Known_gene	2	0.28	6.51	0.36	39.58	46.5	43.02	39.45	56.4
79695	1.196	6.102	2.11571881987307	1.00547591619229e-100	2.24239426163279e-100	GALNT12	BGI_novel_T040121,XM_017015133.1,NM_024642.4,XM_011519018.2,BGI_novel_T040122,XM_006717287.1,XM_011519020.1,BGI_novel_T040120	Known_gene	8	2.02	0	1.57	5.76	6.97	14.22	3.54	0.02
79696	1.383	5.8	2.08695982689165	1.77866724441128e-78	4.61615535379474e-78	ZC2HC1C	XM_011537156.2,XM_011537155.2,XM_011537157.2,XM_017021643.1,XM_006720255.3,XM_017021644.1,NM_001042430.2,XM_005268063.4,BGI_novel_T012098,NM_024643.3,XM_005268062.3,XM_017021645.1	Known_gene	12	3.15	0.07	0.93	10.87	0.75	9.59	3.99	3.8
79703	4.046	14.11	2.06803075493683	9.69696205319243e-257	1.14877178967722e-256	C11orf80	BGI_novel_T007197,BGI_novel_T007202,BGI_novel_T007199,BGI_novel_T007204,NM_001302084.1,BGI_novel_T007200,NM_024650.3,BGI_novel_T007201,BGI_novel_T007198,BGI_novel_T007205,BGI_novel_T007203	Known_gene	11	1.61	8.19	2.34	24.75	13.8	10.99	16.95	4.06
79755	4.73	19.232	2.33160275126749	0	0	ZNF750	NM_024702.2	Known_gene	1	0.7	12.38	1.11	17.74	23.94	20.25	25.59	8.64
79818	1.103	5.136	2.0880194589121	1.66067955602024e-76	4.3662266057774e-76	ZNF552	XM_005259267.3,NM_024762.3	Known_gene	2	1.93	0.33	1.05	6.34	3.32	7	7.2	1.82
8034	1.51	6.842	2.25422572493682	3.01652278725628e-83	7.55612054666093e-83	SLC25A16	BGI_novel_T005165,NM_001324314.1,NM_001324312.1,NM_001324313.1,BGI_novel_T005163,XM_017016695.1,BGI_novel_T005164,NM_152707.3,XM_011540211.2,BGI_novel_T005167,NM_001324317.1,BGI_novel_T005166,NM_001324315.1	Known_gene	13	2.49	0.29	1.75	1.12	4.92	7.92	9.7	10.55
80352	2.293	19.538	3.53357133475897	0	0	RNF39	NM_025236.3,XM_017011326.1,XM_017011325.1,NM_170769.2	Known_gene	4	0.66	4.86	1.36	22.91	12.96	26.53	26.63	8.66
80772	1.483	6.894	2.02192712885696	9.85042792117185e-89	2.3718422539692e-88	CPTP	XM_011542200.2,XM_005244802.1,NM_001029885.1,XM_005244801.3	Known_gene	4	0.75	0.05	3.65	7.55	4.74	5.67	14.63	1.88
81031	1.83	11.958	2.59227461630157	0	0	SLC2A10	XM_011529062.2,XM_011529063.2,BGI_novel_T024749,NM_030777.3,XM_011529060.2,BGI_novel_T024750,XM_011529064.2,BGI_novel_T024747,XM_011529065.2,XM_017028087.1,XM_011529061.2,BGI_novel_T024748	Known_gene	12	3.4	0.22	1.87	18.96	12.62	8.52	15.71	3.98
81607	5.163	30.456	2.82585370677859	0	0	NECTIN4	NM_030916.2,XM_011510023.1,XM_011510022.2,XM_011510021.2,XM_005245508.3	Known_gene	5	0.21	14.38	0.9	43.73	22.08	33.01	34.92	18.54
8190	5.186	39.318	2.97908412785122	5.17694280292337e-156	8.79937511543508e-156	MIA	NM_006533.3,NM_001202553.1,BGI_novel_T019985	Known_gene	3	6.46	3.85	5.25	29.85	16.26	28.49	64.34	57.65
8321	3.013	21.838	2.82570459871781	0	0	FZD1	NM_003505.1,BGI_novel_T036456,BGI_novel_T036457	Known_gene	3	4.48	2.25	2.31	14.99	9.69	28.42	24.18	31.91
833	1.153	8.804	2.74349146044463	7.77919441096655e-196	1.12930410056521e-195	CARS	NM_001751.5,NM_001014437.2,XM_017018389.1,XM_006718341.3,XM_017018392.1,XM_017018391.1,BGI_novel_T006283,XM_017018390.1,NM_001194997.1,NM_139273.3	Known_gene	10	1.76	0	1.7	2.23	11.35	1.71	18.33	10.4
8349	13.663	68.144	2.35589115865099	0	0	HIST2H2BE	NM_003528.2	Known_gene	1	7.24	19.76	13.99	53.32	37.03	105.16	126.56	18.65
83541	3.646	20.976	2.35319865583862	7.23495549257759e-233	9.27322753886225e-233	FAM110A	NM_001289145.1,NM_001042353.2,NM_031424.5,BGI_novel_T024071,NM_001289147.1,NM_207121.4,NM_001289146.1,XM_011529381.2	Known_gene	8	2.52	3.39	5.03	35.35	12.93	12.88	31.34	12.38
83690	2.423	13.27	2.34686464688357	0	0	CRISPLD1	BGI_novel_T038260,BGI_novel_T038261,NM_031461.5,NM_001286778.1,NM_001286777.1	Known_gene	5	4.35	0.54	2.38	15.19	8.51	20.27	11.96	10.42
83699	10.183	42.602	2.11015337816097	0	0	SH3BGRL2	BGI_novel_T033988,XM_011536165.2,XM_011536282.2,BGI_novel_T033987,XM_017011344.1,BGI_novel_T033985,XM_017011345.1,BGI_novel_T033986,NM_031469.3	Known_gene	9	10.14	9.78	10.63	20.22	34.12	59.8	47.61	51.26
8382	1.76	10.942	2.73911090708808	1.14636739013367e-104	2.49538586974179e-104	NME5	BGI_novel_T032201,XM_005272099.1,BGI_novel_T032200,XM_006714716.3,NM_003551.2,XM_017009945.1,BGI_novel_T032202	Known_gene	7	2.4	1.69	1.19	6.86	17.67	5.48	13.29	11.41
8395	1.946	9.116	2.44355355572715	4.96621143932882e-204	7.00287235506513e-204	PIP5K1B	XM_011519083.2,XM_006717300.2,XM_017015188.1,XM_011519082.2,NM_001278253.1,XM_017015191.1,NM_003558.3,XM_017015190.1,XM_011519084.2,XM_005252262.4,XM_005252261.3,XM_017015189.1,XM_006717301.1	Known_gene	13	2.5	2.59	0.75	1.89	9.12	7.06	7.76	19.75
83988	16.396	181.974	3.3769096643108	0	0	NCALD	NM_032041.2,NM_001040629.1,BGI_novel_T038510,NM_001040630.1,XM_011517332.2,XM_017013900.1,XM_011517334.2,XM_011517335.2,NM_001040625.1,NM_001040624.1,XM_011517333.2,BGI_novel_T038511,NM_001040627.1,NM_001040628.1,XM_017013902.1,XM_017013901.1,NM_001040626.1	Known_gene	17	32.98	0.44	15.77	65.85	124.11	297.74	185.5	236.67
84141	1.866	15.642	2.91812452595894	3.80771413413594e-256	4.51675763587324e-256	EVA1A	BGI_novel_T021886,BGI_novel_T021884,NM_032181.2,BGI_novel_T021879,BGI_novel_T021883,BGI_novel_T021880,NM_001135032.1,BGI_novel_T021885,BGI_novel_T021881,BGI_novel_T021882	Known_gene	10	3.22	0.11	2.27	15.16	14.56	22.85	14.76	10.88
84152	1.753	181.03	6.53357133475897	0	0	PPP1R1B	NM_032192.3,NM_181505.3,XM_017025217.1,NM_001242464.1,XM_017025216.1	Known_gene	5	0.06	0.43	4.77	156.65	116.15	230.97	266.82	134.56
8435	1.123	6.712	2.4753981319237	4.64594601298264e-98	1.05259216767901e-97	SOAT2	BGI_novel_T009060,XM_011538849.2,NM_003578.3,XM_011538851.2,XM_011538850.2	Known_gene	5	1.43	0.77	1.17	8.15	4.51	7.09	5.61	8.2
84612	4.576	15.236	2.0554231537166	0	0	PARD6B	NM_032521.2	Known_gene	1	1.65	11.56	0.52	14.07	13.38	19.94	5.68	23.11
84708	2.583	19.182	2.4279311655276	0	0	LNX1	BGI_novel_T029609,NM_032622.2,XM_017008776.1,NM_001126328.2,XM_005265785.4	Known_gene	5	3.45	0.07	4.23	22.85	12.49	22.58	18.24	19.75
84818	2.726	14.886	2.19068087755429	8.82065986013865e-231	1.13600195526607e-230	IL17RC	NM_153461.3,BGI_novel_T026569,XM_017007336.1,XM_017007326.1,XM_017007331.1,XM_017007327.1,XM_017007332.1,BGI_novel_T026567,XM_017007338.1,XM_017007342.1,XM_017007341.1,XM_017007346.1,NM_001203263.1,BGI_novel_T026568,NM_153460.3,BGI_novel_T026566,XM_017007345.1,XM_017007333.1,XM_017007348.1,XM_017007349.1,XM_017007343.1,NM_001203265.1,XM_017007337.1,XM_017007335.1,XM_017007334.1,NM_032732.5,NM_001203264.1,XM_017007344.1,XM_017007330.1,XM_017007339.1,XM_017007328.1,XM_017007347.1,XM_017007340.1,XM_017007329.1	Known_gene	34	0.97	0	7.21	19.46	7.47	11.76	31.68	4.06
84952	2.843	18.554	2.53281097662536	0	0	CGNL1	BGI_novel_T013263,BGI_novel_T013262,XM_017022685.1,XM_005254726.3,BGI_novel_T013268,BGI_novel_T013264,NM_001252335.1,XM_011522120.1,BGI_novel_T013270,BGI_novel_T013265,XM_005254727.4,BGI_novel_T013269,NM_032866.4,XM_017022686.1,XM_011522121.1,BGI_novel_T013267,BGI_novel_T013266	Known_gene	17	5.4	0.73	2.4	14.55	21.09	21.84	15.78	19.51
8507	2.23	10.96	2.22973155192602	0	0	ENC1	NM_001256576.1,XM_011543696.2,NM_001256575.1,NM_001256574.1,NM_003633.3,XM_011543697.2	Known_gene	6	4.47	0.76	1.46	12.31	12.82	11.57	12.45	5.65
8537	3.326	16.304	2.45424039528173	0	0	BCAS1	XM_005260587.2,NM_001316361.2,XM_005260589.2,XM_017028112.1,XM_005260595.2,BGI_novel_T024859,XM_005260593.2,NM_001323347.1,XM_005260591.2,XM_011529091.2,XM_011529090.2,XM_017028110.1,BGI_novel_T024860,XM_005260590.2,NM_003657.3,XM_005260594.2,XM_017028111.1	Known_gene	17	2.3	6.29	1.39	28.4	12.08	17.46	16.79	6.79
85379	3.163	15.368	2.0428334791776	0	0	KIAA1671	NM_001145206.1,XM_005261793.2,XM_006724346.2,XM_005261794.4,BGI_novel_T025793,BGI_novel_T025792	Known_gene	6	4.77	0.96	3.76	10.71	18.39	14.31	15.12	18.31
85444	1.44	7.084	2.16241205532111	5.79926098126093e-156	9.86012239068704e-156	LRRCC1	XM_017013920.1,XM_017013926.1,XM_005251318.3,NM_033402.4,XM_017013924.1,XM_017013927.1,XM_017013928.1,XM_017013922.1,XM_017013921.1,XM_005251320.3,XM_017013925.1,XM_005251322.3,XM_017013923.1,BGI_novel_T038325,XM_005251319.4	Known_gene	15	3.82	0.05	0.45	5.35	16.55	5.56	6.41	1.55
85457	3.403	15.976	2.18892247694933	0	0	CIPC	NM_033426.2	Known_gene	1	3.88	2.76	3.57	18.26	15.6	17.1	17.63	11.29
8612	8.076	58.408	2.78301088623246	0	0	PLPP2	NM_177526.2,NM_003712.3,BGI_novel_T018817,XM_011528396.2,NM_177543.2	Known_gene	5	2.34	7.75	14.14	64.32	56.61	58.44	65.96	46.71
8626	2.323	9.94	2.01783019294747	2.19382828513877e-235	2.78710158524214e-235	TP63	NM_003722.4,XM_011513251.2,NM_001114982.1,XM_005247844.4,XM_011513252.2,NM_001114980.1,NM_001114981.1,NM_001114978.1,XM_005247843.3,XM_017007387.1,NM_001114979.1	Known_gene	11	1.52	4.21	1.24	10.5	8.16	15.58	12.85	2.61
8635	10.183	58.648	2.40149314547718	0	0	RNASET2	XM_017011399.1,NM_003730.4,XM_017011397.1,XM_017011398.1	Known_gene	4	9.12	2.86	18.57	41.24	63.66	45.74	64.23	78.37
8645	4.363	25.762	2.49047877289811	0	0	KCNK5	XM_005249456.1,BGI_novel_T033527,BGI_novel_T033526,NM_003740.3,XM_006715235.2	Known_gene	5	2.79	0.94	9.36	28.06	12.34	27.81	56.26	4.34
8763	122.436	715.698	2.52624024715459	0	0	CD164	NM_006016.4,NM_001142402.1,NM_001142404.1,NM_001142401.1,NM_001142403.1	Known_gene	5	193.48	87.13	86.7	534.53	731.21	729.31	757.35	826.09
9052	6.25	26.228	2.04618737400884	0	0	GPRC5A	NM_003979.3	Known_gene	1	7.11	5.87	5.77	30.67	18.24	33.19	41.52	7.52
9053	2.746	17.912	3.07238984813095	0	0	MAP7	BGI_novel_T034550,NM_001198615.1,NM_001198618.1,XM_011536243.2,NM_001198609.1,NM_001198616.1,NM_001198619.1,NM_001198608.1,NM_001198617.1,XM_011536245.1,NM_001198614.1,NM_001198611.1,XM_006715598.2,XM_017011471.1,XM_006715601.3,XM_006715600.2,XM_011536244.2,NM_003980.4,XM_011536246.2,XM_006715599.2	Known_gene	20	0.86	6.4	0.98	21.27	20.87	18.72	15.02	13.68
90701	58.306	287.676	2.3315780731508	0	0	SEC11C	NM_001307941.1,XM_017026073.1,BGI_novel_T018629,XM_011526260.2,NM_033280.3	Known_gene	5	36.28	92.41	46.23	362.54	249.24	287.21	312.23	227.16
9071	10.14	810.408	6.18829352751752	0	0	CLDN10	BGI_novel_T011103,NM_006984.4,XM_011521134.2,BGI_novel_T011104,XM_017020844.1,XM_017020843.1,NM_001160100.1,NM_182848.3,BGI_novel_T011105,BGI_novel_T011102	Known_gene	10	9.1	5.26	16.06	310.68	508.15	1152.89	666.11	1414.21
9073	2.933	57.142	4.6069073094694	0	0	CLDN8	NM_199328.2	Known_gene	1	0	8.2	0.6	55	55.57	41.98	74.72	58.44
9135	7.546	39.538	2.09642760710115	0	0	RABEP1	BGI_novel_T015992,NM_001291581.1,NM_001083585.2,NM_004703.5,XM_017025294.1,XM_017025295.1,NM_001291582.1,BGI_novel_T015993,XM_011524060.1	Known_gene	9	11.82	5.08	5.74	38.64	39.4	52.4	32.46	34.79
9175	1.026	5.89	2.39358812061006	0	0	MAP3K13	NM_004721.4,NM_001242314.1,XM_017007456.1,XM_017007457.1,XM_017007458.1,NM_001242317.1,XM_017007459.1,XM_011513310.2	Known_gene	8	1.1	1.25	0.73	5.54	5.27	7.78	7.54	3.32
91894	4.896	42.278	3.26747417655424	0	0	C11orf52	NM_080659.2	Known_gene	1	1.25	10.79	2.65	43.63	40.39	34.18	46.52	46.67
92421	1.57	29.642	4.10735975226883	0	0	CHMP4C	NM_152284.3	Known_gene	1	1.11	0.89	2.71	35.97	10.3	42.98	33.54	25.42
92840	4.476	30.11	2.78329390410853	0	0	REEP6	NM_138393.1	Known_gene	1	1.35	6.93	5.15	41.93	21.91	19.54	23.37	43.8
