ï..Gene.ID	FK.FPKM	HN.FPKM	log2.HN.FK.	Qvalue.FK.vs.HN.	Pvalue.FK.vs.HN.	Other.Gene.ID	Transcripts	Gene.Type	Transcripts.Number	Start	End	Chr	Strand....	Length	Max.Length.of.Transcript	FK2.FPKM	FK4.FPKM	FK5.FPKM	FK6.FPKM	FK7.FPKM	HN1.FPKM	HN2.FPKM	HN3.FPKM	HN4.FPKM	HN5.FPKM
80243	6.67	2.13	-2.13374890433103	0	0	PREX2	XM_011517612.2,BGI_novel_T034203,NM_025170.5,NM_024870.3	Known_gene	4	67951921	68237033	chr8	+	285113	10867	13.01	0.43	4.94	3.25	11.72	1.09	3.92	2.13	0.85	2.66
80310	22.3	4.75	-2.25220940896454	0	0	PDGFD	NM_025208.4,NM_033135.3	Known_gene	2	103907186	104164299	chr11	-	257114	3993	31.21	10.23	19.8	11.86	38.4	5.34	5.04	7.96	2.98	2.43
80352	1.514	20.832	4.26172750494553	0	0	RNF39	NM_025236.3,XM_017011326.1,XM_017011325.1,NM_170769.2	Known_gene	4	30070266	30080625	chr6	-	10360	5746	0.67	5.31	1.56	0	0.03	24.91	14.24	28.48	26.45	10.08
80380	5.998	1.132	-2.48451008283893	3.63029339405956e-130	5.74718007732043e-130	PDCD1LG2	XM_005251600.3,NM_025239.3	Known_gene	2	5510438	5571282	chr9	+	60845	2501	9.23	0	3.15	7.31	10.3	0.07	2.37	0.68	2.36	0.18
80740	217.792	22.858	-3.12285263176256	0	0	LY6G6C	NM_025261.2	Known_gene	1	31718648	31721734	chr6	-	3087	881	9.28	831.94	28.13	212.47	7.14	23.67	7.15	74.24	7.79	1.44
80741	5.856	1.49	-2.05011104172476	6.51063170353685e-27	2.36737385040214e-26	LY6G5C	NM_025262.3	Known_gene	1	31676684	31680373	chr6	-	3690	726	4.04	8.09	8.34	5.74	3.07	1.54	1.07	2.43	2.41	0
8076	68.686	14.7	-2.26936808665101	0	0	MFAP5	BGI_novel_T008032,NM_001297710.1,NM_001297709.1,NM_003480.3,NM_001297711.1,NM_001297712.1	Known_gene	6	8645943	8663556	chr12	-	17614	3339	78.41	23.66	54.06	79.93	107.37	16.81	50	1.28	5.17	0.24
80760	16.352	3.008	-2.65199395762073	0	0	ITIH5	NM_001001851.2,XM_011519714.2,XM_011519713.2,NM_030569.6,NM_032817.5	Known_gene	5	7559270	7666998	chr10	-	107729	6823	27.27	1.78	23.84	13.69	15.18	1.78	7.39	1.5	2.01	2.36
80765	12.9	1.936	-2.27659559206617	2.66649069632275e-134	4.12637329705592e-134	STARD5	XM_017022639.1,XM_006720703.1,BGI_novel_T012868,NM_181900.2,BGI_novel_T012867	Known_gene	5	81312666	81324183	chr15	-	11518	2726	7.83	34.31	10.96	4.07	7.33	2.83	1.41	2.33	3.11	0
80772	1.234	7.204	2.49248740024254	5.1509778613777e-131	8.12367418844927e-131	CPTP	XM_011542200.2,XM_005244802.1,NM_001029885.1,XM_005244801.3	Known_gene	4	1324756	1328896	chr1	+	4141	2306	0.82	0.06	3.99	0.28	1.02	7.81	5.11	6.18	14.62	2.3
80781	11.79	1.382	-3.21845446445849	0	0	COL18A1	BGI_novel_T023448,NM_030582.3,NM_130445.3,BGI_novel_T023447,NM_130444.2	Known_gene	5	45405137	45513720	chr21	+	108584	6608	9.78	0.52	31.32	9.45	7.88	1.49	2.61	0.96	1.15	0.7
80820	5.272	1.58	-2.37736789051289	6.83483578810732e-187	8.66448471873404e-187	EEPD1	XM_017012657.1,BGI_novel_T032179,XM_017012658.1,BGI_novel_T032180,NM_030636.2	Known_gene	5	36153149	36301752	chr7	+	148604	4687	5.04	4.25	7.49	4.91	4.67	1.41	0.39	2.53	1.86	1.71
80833	30.036	6.414	-2.26738200935894	0	0	APOL3	BGI_novel_T023939,BGI_novel_T023940,BGI_novel_T023943,NM_145639.1,XM_017028949.1,BGI_novel_T023941,XM_006724325.2,XM_017028948.1,NM_014349.2,XM_017028947.1,NM_145642.2,XM_006724324.1,XM_017028952.1,NM_030644.1,XM_017028951.1,XM_017028950.1,BGI_novel_T023942,BGI_novel_T023937,XM_017028946.1,NM_145641.2,BGI_novel_T023938,NM_145640.2	Known_gene	22	36140323	36166177	chr22	-	25855	4087	25.15	12.49	45.83	30.26	36.45	4.1	15	7.42	5.55	0
80864	19.338	1.802	-3.55170157479178	8.52718246984504e-304	7.77886928102998e-304	EGFL8	NM_030652.3	Known_gene	1	32164605	32168285	chr6	+	3681	1292	23.02	3.21	39.78	19.27	11.41	2.07	1.71	3.83	1.4	0
81031	2.036	12.654	2.61807633744628	0	0	SLC2A10	XM_011529062.2,XM_011529063.2,NM_030777.3,XM_011529060.2,XM_011529064.2,BGI_novel_T022807,XM_011529065.2,XM_017028087.1,XM_011529061.2,BGI_novel_T022806,BGI_novel_T022808	Known_gene	11	46708358	46736347	chr20	+	27990	5855	3.63	0.24	1.95	0.89	3.47	20.08	13.82	9.09	15.77	4.51
81575	21.878	4.186	-2.30318516210328	0	0	APOLD1	NM_030817.2,NM_001130415.1	Known_gene	2	12725917	12791466	chr12	+	65550	4738	32.67	28.67	10.96	8.92	28.17	3.05	14.41	1.55	1.29	0.63
81607	3.714	32.71	3.38105787720566	0	0	NECTIN4	NM_030916.2,XM_011510023.1,XM_011510022.2,XM_011510021.2,XM_005245508.3	Known_gene	5	161070991	161089595	chr1	-	18605	3502	0.21	15.7	1.03	1.54	0.09	46.67	24.36	35.75	35.18	21.59
81855	26.328	6.272	-2.16277110555264	0	0	SFXN3	NM_030971.3,BGI_novel_T005452,BGI_novel_T005450,BGI_novel_T005453,BGI_novel_T005451	Known_gene	5	101031239	101041242	chr10	+	10004	3870	25.64	7.71	46.14	28.04	24.11	10.04	3.21	8.5	3.37	6.24
8190	5.118	41.15	2.83795534929982	4.48893766700602e-170	6.04278349225654e-170	MIA	NM_006533.3,NM_001202553.1	Known_gene	2	40775177	40777493	chr19	+	2317	635	6.41	1.65	6.02	9.59	1.92	31.27	17.49	29.37	63.31	64.31
822	256.196	66.842	-2.06034143746329	0	0	CAPG	BGI_novel_T020227,XM_011533123.1,NM_001320733.1,BGI_novel_T020229,BGI_novel_T020230,NM_001320732.1,NM_001747.3,NM_001320734.1,BGI_novel_T020226,NM_001256140.1,XM_011533122.1,BGI_novel_T020231,NM_001256139.1,BGI_novel_T020228	Known_gene	14	85394748	85418467	chr2	-	23720	1586	150.55	169.8	381.32	459.68	119.63	104.42	94.6	49.54	50.97	34.68
8291	4.986	1.098	-2.39949566467764	9.43736559080043e-296	8.75650505919275e-296	DYSF	BGI_novel_T020111,NM_001130984.1,NM_003494.3,NM_001130980.1,NM_001130987.1,XM_005264584.4,NM_001130976.1,NM_001130978.1,NM_001130982.1,NM_001130986.1,NM_001130983.1,BGI_novel_T020110,NM_001130985.1,NM_001130981.1,NM_001130455.1,XM_005264585.4,NM_001130979.1,NM_001130977.1	Known_gene	18	71453155	71686763	chr2	+	233609	7514	3.76	0.23	10.96	2.78	7.2	2.23	1.44	0.23	1.18	0.41
8309	8.074	1.628	-2.29218620065386	9.70261417518477e-171	1.302622010493e-170	ACOX2	NM_003500.3,XM_017007302.1,BGI_novel_T025256,XM_005265505.1,BGI_novel_T025255,BGI_novel_T025253,BGI_novel_T025254,BGI_novel_T025257,XM_006713340.3	Known_gene	9	58505136	58537202	chr3	-	32067	3388	16.17	0	11.55	3.2	9.45	0.39	6.49	0.19	1.07	0
8321	2.82	22.07	2.96193279672883	0	0	FZD1	NM_003505.1	Known_gene	1	91264468	91268817	chr7	+	4350	4350	4.66	2.46	2.55	1.51	2.92	14.8	10.01	29.8	22.03	33.71
833	1.8	9.596	2.26849141427232	2.20554625594005e-187	2.78801360104218e-187	CARS	NM_001751.5,NM_001014437.2,BGI_novel_T006018,XM_017018389.1,XM_006718341.3,XM_017018392.1,XM_017018391.1,XM_017018390.1,NM_001194997.1,NM_139273.3	Known_gene	10	3000922	3057451	chr11	-	56530	2787	1.92	0	1.91	2.42	2.75	2.36	12.37	1.96	18.86	12.43
8339	8.388	36.664	2.04002513809547	4.14833527598606e-72	9.300493942206e-72	HIST1H2BG	NM_003518.3	Known_gene	1	26216200	26216644	chr6	-	445	445	6.22	5.5	18.86	0.56	10.8	24.61	15.78	49.78	75.28	17.87
83442	861.788	217.334	-2.09701775891723	0	0	SH3BGRL3	NM_031286.3	Known_gene	1	26279722	26281522	chr1	+	1801	1115	457	657.33	1377.13	1204.35	613.13	192.52	312.3	224.32	188.4	169.13
83468	28.08	4.318	-2.75680273057766	0	0	GLT8D2	BGI_novel_T009242,NM_001316967.1,BGI_novel_T009241,BGI_novel_T009243,NM_031302.4,BGI_novel_T009240,XM_017019999.1,XM_011538793.2	Known_gene	8	103988892	104064177	chr12	-	75286	2619	57.18	3.95	24.25	19.95	35.07	1.95	14.27	0	1.5	3.87
8349	10.718	71.61	2.83631338315205	0	0	HIST2H2BE	NM_003528.2	Known_gene	1	149884460	149886682	chr1	-	2223	2223	7.75	21.58	15.39	0.22	8.65	57.02	40.55	110.99	127.49	22
83541	3.57	22.258	2.51778485899197	2.7340201364284e-293	2.55209506021736e-293	FAM110A	NM_001289145.1,NM_001042353.2,NM_031424.5,NM_001289147.1,BGI_novel_T022175,NM_207121.4,NM_001289146.1,XM_011529381.2	Known_gene	8	833697	856879	chr20	+	23183	2360	2.46	3.32	5.45	6.13	0.49	37.12	13.97	13.62	32.01	14.57
83595	23.94	4.482	-2.28246614119661	0	0	SOX7	NM_031439.3	Known_gene	1	10723768	10730574	chr8	-	6807	3278	17.72	56.24	21.09	8.36	16.29	5.47	7.41	2.85	3.96	2.72
83605	9.652	1.852	-2.29998902267831	2.42290781353609e-128	3.85902348487477e-128	CCM2	XM_006715786.3,BGI_novel_T032287,XM_006715785.3,XM_011515564.2,BGI_novel_T032289,BGI_novel_T032286,NM_001167935.1,XM_011515563.2,XM_011515562.1,BGI_novel_T032288,XM_017012672.1,NM_001167934.1,XM_011515561.2,NM_031443.3,NM_001029835.2,XM_017012671.1,XM_017012673.1	Known_gene	17	44999815	45076470	chr7	+	76656	3124	8.17	12.21	15.03	5.91	6.94	1.59	3.18	3.42	1.07	0
83643	22.376	2.95	-2.97639656977722	0	0	CCDC3	NM_001282658.1,NM_031455.3	Known_gene	2	12896625	13099773	chr10	-	203149	3303	29.58	12.14	22.54	23.2	24.42	2.3	4.2	3.38	1.94	2.93
83690	1.992	14.284	2.82473599555457	0	0	CRISPLD1	BGI_novel_T034270,BGI_novel_T034269,NM_031461.5,NM_001286778.1,NM_001286777.1	Known_gene	5	74879229	75034558	chr8	+	155330	4562	4.67	0.59	2.59	0.04	2.07	16.17	9.53	21.63	12.08	12.01
83700	17.674	4.144	-2.17484726940082	0	0	JAM3	NM_032801.4,NM_001205329.1	Known_gene	2	134068925	134151757	chr11	+	82833	3668	23.13	0.75	26.1	12.89	25.5	2.83	10.51	2.54	1.56	3.28
83706	8.004	1.494	-2.55118747480822	1.39007936313467e-193	1.72324645293178e-193	FERMT3	NM_031471.5,XM_017018398.1,XM_011545295.2,NM_178443.2,XM_017018399.1,XM_011545294.2	Known_gene	6	64206665	64223891	chr11	+	17227	2559	3.11	0.37	23.38	6.61	6.55	0.32	2.38	1.57	2.88	0.32
83716	88.082	2.506	-5.3849194191014	0	0	CRISPLD2	BGI_novel_T014428,XM_005256190.1,BGI_novel_T014429,NM_031476.3	Known_gene	4	84819981	84909510	chr16	+	89530	4844	114.78	66.23	36.81	107.46	115.13	1.44	7.44	1.15	0.49	2.01
8382	2.208	11.78	2.45814792774214	5.33140934893487e-109	9.40057749416185e-109	NME5	BGI_novel_T029219,BGI_novel_T029218,XM_005272099.1,XM_006714716.3,NM_003551.2,XM_017009945.1,BGI_novel_T029220	Known_gene	7	138115172	138139443	chr5	-	24272	1985	2.58	1.84	1.36	2.66	2.6	7.16	19.45	5.84	13.32	13.13
83871	56.524	10.624	-2.3599188241559	0	0	RAB34	NM_001144942.1,NM_001256276.1,NM_001144943.1,NM_001256278.1,NM_001142624.2,NM_031934.5,BGI_novel_T015280,NM_001142625.2,BGI_novel_T015279,NM_001256277.1	Known_gene	10	28714281	28718268	chr17	-	3988	1766	67.78	21.22	100.42	36.97	56.23	8.75	17.3	4.53	12.51	10.03
83878	8.644	1.338	-3.01085522371225	2.65450221394811e-246	2.7828204249172e-246	USHBP1	NM_001321417.1,XM_011528351.2,BGI_novel_T017981,NM_031941.3,BGI_novel_T017979,BGI_novel_T017980,NM_001297703.1	Known_gene	7	17249680	17264796	chr19	-	15117	3146	4.39	0	26.91	4.33	7.59	0.07	2.77	0.27	2.42	1.16
8395	1.644	10.172	2.83282314122177	8.87236845534714e-288	8.38143080602138e-288	PIP5K1B	XM_011519083.2,XM_006717300.2,XM_017015188.1,XM_011519082.2,NM_001278253.1,XM_017015191.1,NM_003558.3,XM_017015190.1,XM_011519084.2,XM_005252262.4,XM_005252261.3,XM_017015189.1,XM_006717301.1	Known_gene	13	68705217	69009176	chr9	+	303960	5608	2.65	2.83	0.8	0.49	1.45	2.11	10.21	7.8	7.6	23.14
83982	61.578	4.574	-4.02754517691918	3.83109568845329e-299	3.53016423462659e-299	IFI27L2	NM_032036.2	Known_gene	1	94127781	94129620	chr14	-	1840	467	32.71	85.98	47.66	116.41	25.13	7.88	2.33	2.83	3.56	6.27
83988	20.47	198.4	3.23208872388499	0	0	NCALD	NM_032041.2,NM_001040629.1,NM_001040630.1,XM_011517332.2,XM_017013900.1,XM_011517334.2,XM_011517335.2,BGI_novel_T034482,NM_001040625.1,NM_001040624.1,XM_011517333.2,NM_001040627.1,BGI_novel_T034484,NM_001040628.1,XM_017013902.1,XM_017013901.1,NM_001040626.1,BGI_novel_T034483	Known_gene	18	101686542	102124907	chr8	-	438366	3843	35.09	0.48	17.35	22.63	26.8	70.33	137.2	317.85	189.38	277.24
8404	688.394	163.234	-2.13366398207629	0	0	SPARCL1	BGI_novel_T027407,NM_001291976.1,NM_004684.5,BGI_novel_T027408,BGI_novel_T027406,NM_001291977.1,NM_001128310.2	Known_gene	7	87473330	87529503	chr4	-	56174	3019	888.56	259.7	702.83	695.13	895.75	71.74	294.76	148.97	130.11	170.59
84058	36.748	9.796	-2.01372100456785	1.67969090122498e-262	1.6909624008544e-262	WDR54	NM_001320823.1,BGI_novel_T020158,NM_001320824.1,BGI_novel_T020159,XM_017005064.1,NM_001320825.1,NM_032118.3	Known_gene	7	74421721	74425755	chr2	+	4035	1187	26.29	19.51	63.23	34.19	40.52	13.16	8.22	7.47	8.79	11.34
8406	71.61	3.188	-4.17671001341801	0	0	SRPX	NM_001170750.1,NM_001170752.1,BGI_novel_T036840,XM_017029893.1,NM_001170751.1,NM_006307.4	Known_gene	6	38147622	38220924	chrX	-	73303	3728	117.22	3.92	95.17	53.13	88.61	2	7.7	2.6	3.64	0
84080	7.444	2.16	-2.00097102949856	3.10316104120618e-51	8.26769067103894e-51	ENKD1	BGI_novel_T014159,BGI_novel_T014160,NM_032140.1,BGI_novel_T014158	Known_gene	4	67662947	67719370	chr16	-	56424	1538	5.32	0.14	14.05	13.02	4.69	4.63	2.02	1.45	2.47	0.23
84141	1.42	16.87	3.49294166244995	0	0	EVA1A	BGI_novel_T020187,BGI_novel_T020184,BGI_novel_T020186,BGI_novel_T020181,NM_032181.2,BGI_novel_T020180,NM_001135032.1,BGI_novel_T020183,BGI_novel_T020185,BGI_novel_T020182	Known_gene	10	75492318	75569722	chr2	-	77405	2049	3.55	0.12	2.5	0.08	0.85	16.38	16.04	24.71	14.59	12.63
84152	1.232	193.296	7.24619594069299	0	0	PPP1R1B	NM_032192.3,NM_181505.3,XM_017025217.1,NM_001242464.1,XM_017025216.1	Known_gene	5	39626208	39636625	chr17	+	10418	2195	0.07	0.47	5.28	0	0.34	167.2	127.78	246.67	269.93	154.9
84166	17.888	2.124	-2.9738847767126	0	0	NLRC5	XM_011523375.2,BGI_novel_T013988,BGI_novel_T013983,BGI_novel_T013987,XM_005256196.2,XM_011523373.2,XM_017023768.1,XM_005256199.3,XM_017023771.1,XM_005256197.2,XM_006721300.2,BGI_novel_T013985,XM_005256194.3,NM_032206.4,XM_017023769.1,XM_005256195.2,XM_011523376.2,XM_006721298.2,XM_017023770.1,XM_017023767.1,XM_006721297.2,XM_005256201.3,BGI_novel_T013986,XM_005256193.2,XM_017023766.1,BGI_novel_T013984	Known_gene	26	56989547	57085178	chr16	+	95632	8488	17.67	35.04	12.39	13.05	11.29	1.9	1.39	3.31	2.04	1.98
84168	14.55	3.262	-2.96062877951007	0	0	ANTXR1	NM_053034.2,NM_032208.2,XM_017005076.1,NM_018153.3,XM_017005077.1,XM_017005075.1	Known_gene	6	69013144	69249327	chr2	+	236184	5893	31.49	1.29	11.75	11.57	16.65	2.59	8.91	2.95	1.46	0.4
8425	30.766	3.708	-3.18700800812077	0	0	LTBP4	BGI_novel_T018472,NM_003573.2,XM_011527379.1,XM_011527387.1,XM_011527386.2,XM_011527381.2,XM_011527383.2,XM_011527385.2,NM_001042544.1,XM_011527376.2,BGI_novel_T018476,XM_011527377.2,BGI_novel_T018473,XM_011527382.2,BGI_novel_T018471,NM_001042545.1,XM_017027352.1,XM_011527378.2,XM_011527380.2,BGI_novel_T018474,BGI_novel_T018475,XM_017027354.1,XM_017027353.1,XM_011527384.2	Known_gene	24	40592888	40629820	chr19	+	36933	5291	36.14	5.69	76.19	15.46	20.35	7.7	2.93	2.96	4.42	0.53
84281	1.616	6.884	2.19787888973049	1.10583715818786e-205	1.31421968658257e-205	C2orf88	XM_011511984.2,XM_017005096.1,XM_011511983.1,XM_005246905.1,NM_032321.2,XM_011511986.2,NM_001042521.1,XM_011511982.1,XM_011511985.2,NM_001042520.1,XM_006712795.2,NM_001042519.1	Known_gene	12	189879479	190203484	chr2	+	324006	4336	2.54	2.77	1	0.41	1.36	8.6	2.97	8.69	9.34	4.82
84331	2.988	12.194	2.00232140436812	6.5220585462668e-65	1.54655843787732e-64	MCRIP2	NM_138418.2	Known_gene	1	641849	648474	chr16	+	6626	910	3.71	4.4	4.84	1.59	0.4	12.84	8.98	15.07	14.85	9.23
8434	32.716	6.764	-2.74123997603941	0	0	RECK	BGI_novel_T035349,NM_021111.2,XM_017015208.1,BGI_novel_T035354,NM_001316348.1,BGI_novel_T035350,BGI_novel_T035352,NM_001316347.1,NM_001316345.1,XM_017015209.1,XM_017015207.1,BGI_novel_T035353,BGI_novel_T035351,XM_017015210.1,NM_001316346.1,XM_017015211.1	Known_gene	16	36036905	36124455	chr9	+	87551	4548	65.01	11.24	26.97	20.3	40.06	5.56	8.84	5.47	5.89	8.06
8435	1.242	9.346	2.87181930424526	3.47161996817003e-173	4.60245019740312e-173	SOAT2	XM_011538849.2,BGI_novel_T008647,NM_003578.3,XM_011538851.2,XM_011538850.2	Known_gene	5	53102437	53124539	chr12	+	22103	3062	1.64	1.26	1.76	0.17	1.38	11.34	6.33	10	7.25	11.81
8436	114.21	13.188	-3.15801059321268	0	0	SDPR	NM_004657.5	Known_gene	1	191834305	191847280	chr2	-	12976	3251	116.69	19.95	109.55	94.79	230.07	10.64	36.42	10.82	5.38	2.68
84417	30.722	2.868	-3.55978273689025	1.92799481526606e-258	1.9625413403227e-258	C2orf40	XM_011511993.2,NM_032411.2,XM_017005106.1,XM_006712799.3	Known_gene	4	106063290	106078155	chr2	+	14866	803	23.89	19.42	64.12	20.89	25.29	3.7	2.14	1.48	5.13	1.89
845	7.658	1.664	-2.96068644125016	4.32646284553083e-229	4.80922892127532e-229	CASQ2	BGI_novel_T002380,NM_001232.3	Known_gene	2	115700003	115768805	chr1	-	68803	2702	5.23	0	8.89	12.8	11.37	0.3	4.4	1.59	0.36	1.67
84518	110.922	14.354	-3.08627696280026	0	0	CNFN	NM_032488.3,XM_005259332.2,XM_011527397.1,XM_011527396.1	Known_gene	4	42387019	42390317	chr19	-	3299	633	2.4	321.79	29.83	194.93	5.66	21.57	8.64	30.02	7.76	3.78
8460	32.79	5.118	-2.72336777415392	0	0	TPST1	XM_011516635.2,NM_003596.3,XM_011516634.2,XM_017012727.1,XM_017012726.1,XM_017012725.1,XM_017012724.1,XM_005250642.2	Known_gene	8	66205272	66360451	chr7	+	155180	3135	83.12	8.32	25.03	36.75	10.73	4.1	11.99	2.56	3.65	3.29
84612	3.306	16.5	2.62649844287697	0	0	PARD6B	NM_032521.2	Known_gene	1	50731544	50753741	chr20	+	22198	4615	1.77	12.62	0.58	0.27	1.29	14.57	14.64	21.04	5.61	26.64
84632	16.064	2.67	-2.62259689342719	0	0	AFAP1L2	XM_017016803.1,XM_017016830.1,XM_017016825.1,XM_017016832.1,XM_017016809.1,XM_017016805.1,XM_005270237.4,XM_011540286.2,NM_001001936.2,BGI_novel_T005651,XM_017016822.1,XM_017016814.1,XM_017016801.1,XM_017016793.1,BGI_novel_T005649,XM_017016815.1,XM_005270241.4,XM_011540290.1,XM_017016794.1,XM_005270242.4,BGI_novel_T005652,XM_017016827.1,XM_005270233.4,XM_017016824.1,XM_017016797.1,XM_017016828.1,XM_017016811.1,BGI_novel_T005650,XM_017016804.1,XM_017016826.1,XM_011540289.1,XM_017016807.1,XM_017016816.1,XM_017016819.1,XM_017016795.1,XM_017016808.1,XM_017016817.1,XM_017016796.1,XM_017016798.1,XM_017016799.1,XM_017016820.1,XM_017016818.1,XM_017016806.1,XM_017016810.1,XM_017016800.1,NM_001287824.1,XM_017016812.1,BGI_novel_T005653,XM_017016831.1,XM_017016813.1,XM_017016802.1,NM_032550.3,XM_017016821.1,XM_017016792.1,XM_017016829.1,XM_017016823.1	Known_gene	56	114280725	114405143	chr10	-	124419	4226	18.95	11.5	24.83	8.06	16.98	1.33	6.34	4.57	1.06	0.05
84649	1.18	12.546	3.52260422766644	0	0	DGAT2	NM_032564.4,XM_011545304.2,NM_001253891.1	Known_gene	3	75768733	75801536	chr11	+	32804	2454	0.27	1.86	0.62	3.01	0.14	24.63	4.76	13.37	16.4	3.57
84701	68.616	3.37	-4.47201371081046	0	0	COX4I2	BGI_novel_T022492,XM_005260580.4,XM_005260579.4,XM_005260581.3,NM_032609.2,BGI_novel_T022493	Known_gene	6	31637856	31645009	chr20	+	7154	909	52.92	42.95	132.49	71.54	43.18	3.31	8.74	3.19	1.42	0.19
84708	2.978	20.57	2.40076356161266	0	0	LNX1	BGI_novel_T027100,NM_032622.2,XM_017008776.1,NM_001126328.2,XM_005265785.4	Known_gene	5	53458264	53652524	chr4	-	194261	5334	3.59	0.08	4.59	1.63	5	24.69	13.56	23.49	18.48	22.63
84807	5.828	1.294	-2.20545525533122	1.90549108533399e-95	3.65883842781604e-95	NFKBID	NM_139239.2,BGI_novel_T018306,XM_005259340.3,NM_001321831.1,XM_017027392.1,XM_017027397.1,XM_017027393.1,XM_017027394.1,BGI_novel_T018303,XM_011527420.2,XM_017027396.1,BGI_novel_T018307,XM_011527424.2,XM_011527419.2,XM_017027395.1,XM_017027390.1,XM_017027389.1,XM_017027391.1,XM_011527421.2	Known_gene	19	35857791	35902301	chr19	-	44511	2673	5.32	7.54	9.08	4	3.2	3.85	0.78	1.05	0.79	0
84818	1.946	15.962	2.89794234338411	0	0	IL17RC	NM_153461.3,XM_017007336.1,XM_017007326.1,XM_017007331.1,XM_017007327.1,XM_017007332.1,XM_017007338.1,XM_017007342.1,XM_017007341.1,XM_017007346.1,NM_001203263.1,BGI_novel_T024458,NM_153460.3,XM_017007345.1,XM_017007333.1,XM_017007348.1,XM_017007349.1,XM_017007343.1,NM_001203265.1,XM_017007337.1,XM_017007335.1,XM_017007334.1,NM_032732.5,NM_001203264.1,XM_017007344.1,XM_017007330.1,XM_017007339.1,XM_017007328.1,XM_017007347.1,XM_017007340.1,XM_017007329.1	Known_gene	31	9917074	9933627	chr3	+	16554	2625	1.03	0	7.81	0.22	0.67	21.2	8.55	12.2	33.18	4.68
8490	262.566	32.644	-3.02330153938803	0	0	RGS5	NM_001254748.1,NM_001254749.1,NM_001195303.2,NM_003617.3,BGI_novel_T003181	Known_gene	5	163142299	163321894	chr1	-	179596	6113	390.37	159.7	197.75	213.84	351.17	15.57	81.77	7.86	4.57	53.45
84947	2.582	12.254	2.38309501738663	0	0	SERAC1	XM_011536198.2,XM_011536196.2,BGI_novel_T031479,NM_032861.3,XM_006715586.2	Known_gene	5	158109504	158168280	chr6	-	58777	3981	3.01	5.57	1.95	0.11	2.27	4.33	9.38	18.37	13.1	16.09
8495	5.564	26.472	2.26356656796739	0	0	PPFIBP2	XM_011520420.2,BGI_novel_T006111,XM_011520418.2,BGI_novel_T006113,NM_001256569.1,XM_011520414.2,XM_017018447.1,NM_003621.3,XM_005253177.2,XM_011520419.2,XM_006718353.2,XM_006718349.2,XM_017018443.1,XM_006718352.2,XM_017018446.1,XM_017018444.1,XM_017018445.1,BGI_novel_T006112,XM_011520416.2,XM_006718351.2,XM_011520417.2,XM_011520413.2,XM_011520415.2,XM_006718350.2,NM_001256568.1	Known_gene	25	7513765	7667329	chr11	+	153565	4667	8.36	1.55	9.54	1.6	6.77	31.21	21.18	33.19	24.8	21.98
84952	3.452	20.16	2.57008588392379	0	0	CGNL1	BGI_novel_T012384,XM_017022685.1,XM_005254726.3,BGI_novel_T012386,NM_001252335.1,BGI_novel_T012378,XM_011522120.1,BGI_novel_T012381,BGI_novel_T012379,XM_005254727.4,BGI_novel_T012383,BGI_novel_T012382,BGI_novel_T012385,BGI_novel_T012388,NM_032866.4,XM_017022686.1,BGI_novel_T012387,XM_011522121.1,BGI_novel_T012380	Known_gene	19	57376487	57550727	chr15	+	174241	7858	6.44	1.08	2.67	1.42	5.65	15.51	23.03	23.34	16.11	22.81
84958	1.258	8.208	2.64864404676167	8.97159161579447e-144	1.34130237784716e-143	SYTL1	NM_032872.2,NM_001193308.1,XM_005246022.3,XM_006710990.1,XM_006710991.1,BGI_novel_T001121	Known_gene	6	27341992	27353932	chr1	+	11941	2121	0.15	0.91	4.72	0.41	0.1	11.04	4.57	7.79	16.98	0.66
8507	2.288	11.716	2.32027713832328	0	0	ENC1	NM_001256576.1,XM_011543696.2,NM_001256575.1,NM_001256574.1,NM_003633.3,XM_011543697.2	Known_gene	6	74627406	74641424	chr5	-	14019	5725	4.7	0.83	1.55	1.78	2.58	13.15	13.86	12.25	12.68	6.64
8519	3994.748	359.808	-3.64168222412616	0	0	IFITM1	BGI_novel_T005912,NM_003641.3	Known_gene	2	308107	315629	chr11	+	7523	1040	2740.47	2249.02	4840.06	6919.1	3225.09	174.58	693.99	192.06	331.52	406.89
8530	25.474	4.954	-2.24763207213108	3.29905473852015e-161	4.58760405092426e-161	CST7	BGI_novel_T022458,NM_003650.3	Known_gene	2	24949230	24959928	chr20	+	10699	1520	24.37	38.32	40.03	11.12	13.53	0.41	0.56	12.34	2.47	8.99
8532	11.152	1.952	-2.31612395625281	2.26157897384264e-204	2.70313759778992e-204	CPZ	BGI_novel_T026738,NM_001014447.2,NM_001014448.2,BGI_novel_T026737,NM_003652.3	Known_gene	5	8592660	8619761	chr4	+	27102	4358	15.12	3.14	24.6	2.76	10.14	3.3	4.41	0.94	1.11	0
8537	3.516	19.144	2.65673278032084	0	0	BCAS1	XM_005260587.2,NM_001316361.2,XM_005260589.2,XM_017028112.1,XM_005260595.2,XM_005260593.2,BGI_novel_T022935,NM_001323347.1,XM_005260591.2,XM_011529091.2,XM_011529090.2,XM_017028110.1,XM_005260590.2,NM_003657.3,XM_005260594.2,XM_017028111.1	Known_gene	16	53941412	54070765	chr20	-	129354	3477	2.45	8.23	1.5	0	5.4	37.75	13.24	18.87	18.21	7.65
