ï..Gene.ID	FK.FPKM	HN.FPKM	log2.HN.FK.	Qvalue.FK.vs.HN.	Pvalue.FK.vs.HN.	Other.Gene.ID	Transcripts	Gene.Type	Transcripts.Number	Start	End	Chr	Strand....	Length	Max.Length.of.Transcript	FK2.FPKM	FK4.FPKM	FK5.FPKM	FK6.FPKM	FK7.FPKM	HN1.FPKM	HN2.FPKM	HN3.FPKM	HN4.FPKM	HN5.FPKM
489	2.76	25.798	3.19979706539677	0	0	ATP2A3	NM_174956.2,XM_017024693.1,XM_017024692.1,NM_174958.2,NM_174955.2,XM_011523884.2,NM_005173.3,XM_011523882.2,NM_174954.2,XM_011523889.1,BGI_novel_T014739,XM_011523892.2,XM_011523888.2,BGI_novel_T014740,NM_174953.2,NM_174957.2,XM_011523881.2,XM_011523885.1	Known_gene	18	3923868	3964464	chr17	-	40597	4885	2.99	0.43	7.39	0.94	2.05	17.07	13.03	49.19	34.38	15.32
5002	1.326	10.216	3.22277720061241	1.70522691791034e-161	2.36784391763552e-161	SLC22A18	NM_002555.5,NM_183233.2,XM_011520141.2,XM_011520142.2,NM_001315501.1,NM_001315502.1,BGI_novel_T006013	Known_gene	7	2899721	2925246	chr11	+	25526	1755	0.58	2.16	2.21	0.64	1.04	30.55	1.81	13.4	2.68	2.64
5045	3.126	18.476	2.52866458668035	0	0	FURIN	NM_001289824.1,NM_002569.3,NM_001289823.1	Known_gene	3	90868592	90883458	chr15	+	14867	4345	2.63	2.24	5.98	2.1	2.68	31.4	12.62	16.17	25.25	6.94
5051	3.776	16.382	2.04876372504127	0	0	PAFAH2	XM_011541528.2,XM_017001390.1,XM_006710670.3,XM_017001392.1,XM_011541529.2,XM_017001391.1,NM_000437.3,XM_006710669.3	Known_gene	8	25959764	25998164	chr1	-	38401	3876	4	0.09	8.51	0.71	5.57	16.59	13.94	17.1	17.35	16.93
5127	3.924	16.674	2.00777720884858	0	0	CDK16	XM_011543928.1,XM_017029570.1,XM_017029573.1,XM_011543925.2,XM_011543920.2,XM_017029571.1,XM_011543924.1,XM_011543926.1,NM_006201.4,XM_011543927.2,XM_011543922.1,XM_011543921.1,XM_011543923.1,BGI_novel_T036905,NM_033018.3,XM_017029572.1,NM_001170460.1,XM_017029569.1	Known_gene	18	47217881	47229997	chrX	+	12117	4198	3.91	0.04	9.64	2.41	3.62	24.76	9.44	15.57	24.53	9.07
51337	3.33	19.392	2.4191407388292	0	0	THEM6	NM_016647.2,XM_005250955.2	Known_gene	2	142727203	142736932	chr8	+	9730	2264	1.6	0.48	10.97	1.39	2.21	33.98	6.05	11.66	32.35	12.92
51361	1.922	15.732	3.66333389571269	0	0	HOOK1	BGI_novel_T001823,XM_017001424.1,XM_011541562.2,XM_006710676.1,NM_015888.4,XM_011541563.1	Known_gene	6	59814861	59876378	chr1	+	61518	5857	0.5	7.96	0.16	0	0.99	19.72	11.11	14.25	9.91	23.67
51430	3.462	13.624	2.08756804399931	0	0	SUCO	NM_014283.4,XM_006711376.1,NM_001282751.1,BGI_novel_T003268,NM_001282750.1,BGI_novel_T003267,XM_006711375.2,BGI_novel_T003270,BGI_novel_T003271,BGI_novel_T003269,XM_006711374.2,NM_016227.3	Known_gene	12	172532349	172611833	chr1	+	79485	6048	4.5	5.96	1.87	1.07	3.91	11.58	14.83	15.41	9.97	16.33
51495	25.354	108.07	2.0621758518526	0	0	HACD3	NM_016395.2,XM_011521664.1	Known_gene	2	65530489	65578355	chr15	+	47867	3208	33.62	14.63	27.3	13.57	37.65	90.34	96.59	108.71	101.16	143.55
5165	8.66	190.666	4.59827470270141	0	0	PDK3	NM_005391.4,NM_001142386.2	Known_gene	2	24465227	24550466	chrX	+	85240	12779	8.06	8.34	8.82	5.3	12.78	90.1	149.17	244.95	246.15	222.96
51754	2.924	16.158	2.37312018576846	7.50967746354069e-302	6.89574654038204e-302	TMEM8B	XM_011517913.2,BGI_novel_T035337,BGI_novel_T035344,XM_011517916.2,XM_011517904.2,BGI_novel_T035336,BGI_novel_T035341,XM_011517910.2,BGI_novel_T035343,XM_011517911.2,XM_011517901.2,XM_017014805.1,BGI_novel_T035333,XM_005251483.4,XM_011517918.2,BGI_novel_T035332,XM_011517905.1,BGI_novel_T035342,BGI_novel_T035338,XM_011517915.2,XM_017014806.1,NM_001042590.2,BGI_novel_T035340,XM_011517912.2,NM_001042589.2,BGI_novel_T035335,XM_011517908.2,BGI_novel_T035339,XM_017014807.1,XM_011517903.2,NM_016446.3,BGI_novel_T035334,XM_011517914.2,XM_011517902.2	Known_gene	34	35825817	35865518	chr9	+	39702	14504	3.49	2.7	4.13	1.92	2.38	18.7	20.41	12.68	17.74	11.26
51809	4.42	59.296	3.66616389723356	0	0	GALNT7	BGI_novel_T028076,XM_017008292.1,XM_011532025.2,BGI_novel_T028075,NM_017423.2,XM_005263062.1,XM_017008293.1	Known_gene	7	173168753	173323967	chr4	+	155215	7016	6.17	0.1	4.12	5.58	6.13	70.53	62.89	57.46	42.9	62.7
5191	3.686	21.132	2.50785203301613	5.79089865577027e-254	5.96651997752203e-254	PEX7	NM_000288.3,XM_006715502.1,XM_005267019.4,XM_017010934.1,BGI_novel_T031230	Known_gene	5	136822220	136913934	chr6	+	91715	1951	1.99	6.7	1.57	6.01	2.16	25.15	17.98	16.02	17.9	28.61
5209	7.658	47.694	2.59606236204652	0	0	PFKFB3	NM_001323017.1,XM_017016325.1,NM_004566.3,XM_017016328.1,XM_017016326.1,BGI_novel_T004295,BGI_novel_T004297,XM_017016327.1,XM_011519493.1,NM_001314063.1,BGI_novel_T004296,NM_001282630.2,NM_001323016.1,BGI_novel_T004298,XM_017016329.1,XM_005252464.1,NM_001145443.2,BGI_novel_T004294	Known_gene	18	6144802	6284199	chr10	+	139398	4600	13.8	1.83	11.37	5.66	5.63	29.41	21.17	83.26	84.34	20.29
5217	15.116	66.072	2.11748636830272	0	0	PFN2	NM_002628.4,NM_053024.3	Known_gene	2	149964904	149970954	chr3	-	6051	2106	15.76	9.62	14.97	14.35	20.88	88.51	64.39	53.83	53.73	69.9
5295	4.114	17.202	2.18865295303341	0	0	PIK3R1	XM_005248542.3,NM_181523.2,XM_017009585.1,NM_181524.1,NM_001242466.1,BGI_novel_T028646,NM_181504.3,BGI_novel_T028645,XM_011543493.2,BGI_novel_T028644,XM_017009586.1	Known_gene	11	68215737	68301821	chr5	*	86085	7767	7.2	2.54	2.09	1.14	7.6	16.66	20.88	6.48	9.1	32.89
5304	40.266	57302.998	10.4248470329502	0	0	PIP	NM_002652.2	Known_gene	1	143132081	143139741	chr7	+	7661	576	10.24	58.81	128.91	0	3.37	33342.39	47933.95	72440.64	70151.45	62646.56
5318	1.976	21.326	3.63748721533191	0	0	PKP2	BGI_novel_T008323,NM_001005242.2,NM_004572.3	Known_gene	3	32790746	32896846	chr12	-	106101	4439	3.23	0.08	1.51	2.19	2.87	30.28	19.49	24.3	16.96	15.6
5349	172.096	644.12	2.20774792069875	0	0	FXYD3	NM_001136009.1,NM_001136008.1,NM_005971.3,XM_011527032.2,NM_001136010.1,XM_017026878.1,XM_017026877.1,NM_001136007.1,NM_001136011.1,NM_001136012.1,NM_021910.2,BGI_novel_T018235,XM_005258996.4	Known_gene	13	35115821	35124324	chr19	+	8504	1684	12.73	680.49	28.33	129.93	9	615.36	457.22	613.47	907.96	626.59
54020	2.138	12.854	2.39056243389894	0	0	SLC37A1	XM_017028378.1,XM_017028377.1,BGI_novel_T023389,XM_017028383.1,XM_017028382.1,XM_017028381.1,NM_001320537.1,XM_011529614.2,XM_017028379.1,XM_011529615.1,XM_017028380.1,XM_017028376.1,NM_018964.3	Known_gene	13	42499632	42581440	chr21	+	81809	5226	2.09	0.04	5.67	1.25	1.64	19.56	6.38	8.75	14.65	14.93
54097	1.776	20.306	3.80891668766929	0	0	FAM3B	XM_011529649.2,NM_206964.1,NM_058186.3,XM_011529648.2	Known_gene	4	41304229	41357727	chr21	+	53499	1684	0.77	7.62	0.06	0	0.43	16.27	24.64	27.01	10.93	22.68
54101	1.072	13.978	3.87717241580287	0	0	RIPK4	NM_020639.2,BGI_novel_T023368	Known_gene	2	41732809	41767093	chr21	-	34285	3872	0.51	3.57	0.6	0.62	0.06	22.15	5	19.12	17.97	5.65
5446	1.284	26.288	4.08813397009953	0	0	PON3	BGI_novel_T032828,NM_000940.2,BGI_novel_T032827,BGI_novel_T032829,BGI_novel_T032826	Known_gene	5	95359872	95396615	chr7	-	36744	1378	0.22	0	0.73	4.1	1.37	20.17	24.74	29.13	13.04	44.36
54502	2.418	40.324	4.15614440509508	0	0	RBM47	XM_011513704.2,BGI_novel_T026999,XM_017008304.1,XM_011513707.2,BGI_novel_T027003,XM_005248107.3,NM_019027.3,BGI_novel_T026998,BGI_novel_T027011,XM_017008307.1,XM_005248109.4,NM_001098634.1,BGI_novel_T027013,BGI_novel_T027001,XM_017008308.1,BGI_novel_T027008,BGI_novel_T027004,BGI_novel_T027010,BGI_novel_T027007,BGI_novel_T027005,BGI_novel_T027009,XM_011513708.2,BGI_novel_T027002,XM_017008310.1,XM_017008305.1,XM_005248103.3,XM_017008306.1,XM_005248108.3,BGI_novel_T027000,XM_017008309.1,BGI_novel_T027006,BGI_novel_T027012	Known_gene	32	40423255	40630911	chr4	-	207657	6926	2.29	3.65	2.06	2.37	1.72	48.93	27.08	44.77	46.44	34.4
54845	6.496	25.388	2.28588863721994	0	0	ESRP1	NM_001122826.1,BGI_novel_T034398,BGI_novel_T034399,NM_017697.3,NM_001122825.1,XM_005250992.3,NM_001122827.1,NM_001034915.2,XM_005250991.3	Known_gene	9	94640999	94707466	chr8	+	66468	3833	0.44	27.47	0.67	3.6	0.3	28.04	21.64	25.19	29.7	22.37
54866	6.286	28.604	2.47542762127721	1.09365237850558e-232	1.20167836590879e-232	PPP1R14D	NM_017726.7,BGI_novel_T011975,XM_017022372.1,NM_001130143.1	Known_gene	4	40815445	40844524	chr15	-	29080	1089	0	29.83	0.52	1	0.08	27.97	20.35	32.18	29.04	33.48
54869	1.468	21.876	3.97108487641969	0	0	EPS8L1	XM_011527052.2,NM_133180.2,XM_011527050.1,XM_011527051.2,XM_005259020.1,NM_017729.3	Known_gene	6	55075853	55087923	chr19	+	12071	2681	1.14	0.65	2.83	2.03	0.69	41.45	18.77	16.06	17.26	15.84
54874	8.854	44.618	2.30952516921556	0	0	FNBP1L	XM_011541625.2,BGI_novel_T002119,BGI_novel_T002120,NM_017737.4,BGI_novel_T002117,NM_001164473.2,NM_001024948.2,BGI_novel_T002118,XM_017001533.1	Known_gene	9	93448067	93618966	chr1	+	170900	10465	15.95	0.27	9.14	2.04	16.87	42.33	41.77	49.43	35.65	53.91
54897	1.242	7.03	2.35799146570973	0	0	CASZ1	XM_011541635.2,BGI_novel_T000673,XM_005263479.3,NM_001079843.2,NM_017766.4,XM_017001540.1,XM_017001539.1,XM_017001541.1	Known_gene	8	10636355	10796893	chr1	-	160539	10501	0.9	2.08	1.1	0.78	1.35	12.12	5.13	5.97	9.34	2.59
54996	2.952	27.64	3.09360181618023	0	0	MARC2	BGI_novel_T003878,NM_017898.4,NM_001317338.1,XM_011509684.1,XM_006711407.2,BGI_novel_T003879,XM_017001581.1	Known_gene	7	220748246	220784815	chr1	+	36570	2778	3.07	0.58	7.05	2.11	1.95	36.86	19.41	14.27	30.95	36.71
54997	8	41.788	2.33273875319345	2.19500701270341e-293	2.0480699125193e-293	TESC	XM_011538503.1,XM_017019533.1,BGI_novel_T009513,BGI_novel_T009512,NM_001168325.1,NM_017899.3,XM_017019532.1	Known_gene	7	117038923	117099490	chr12	-	60568	1020	2.63	5.38	13.2	17.82	0.97	14.17	30.5	38.64	79.24	46.39
55054	3.774	17.872	2.20824913374345	0	0	ATG16L1	XM_006712608.2,XM_005246086.2,NM_017974.3,BGI_novel_T021964,XM_005246084.2,NM_001190266.1,XM_005246082.2,NM_198890.2,NM_030803.6,NM_001190267.1	Known_gene	10	233251571	233295674	chr2	+	44104	3405	4.36	0.08	6.4	1.95	6.08	20.09	16.2	20.54	18.57	13.96
5507	1.8	7.992	2.01174665693107	1.02148161096931e-138	1.55456633008476e-138	PPP1R3C	BGI_novel_T005226,NM_005398.5	Known_gene	2	91619290	91633101	chr10	-	13812	3574	2.19	0	3.38	1.07	2.36	3.56	11.86	7.95	16.39	0.2
55107	5.106	27.206	2.31964191883591	0	0	ANO1	XM_011545121.2,XM_011545127.2,XM_011545129.2,BGI_novel_T007055,XM_011545131.2,XM_011545124.2,XM_006718604.2,XM_017017957.1,XM_011545125.2,NM_018043.5,XM_006718602.2,XM_006718605.2,XM_011545128.2,XM_011545123.2,XM_011545126.2,XM_017017956.1	Known_gene	16	70078302	70189545	chr11	+	111244	4807	9.47	1.61	6.74	2.53	5.18	15.82	9.07	43.89	31.17	36.08
55144	2.568	13.338	2.52195120550731	0	0	LRRC8D	XM_017001599.1,XM_017001602.1,XM_017001600.1,BGI_novel_T002079,NM_001134479.1,NM_018103.4,XM_011541689.1,XM_017001601.1	Known_gene	8	89821014	89936432	chr1	+	115419	4046	1.49	5.19	1.71	1.05	3.4	10.14	18.41	11.29	11.17	15.68
55349	1.166	19.424	3.77540749396901	0	0	CHDH	XM_006713252.3,NM_018397.4,XM_017006799.1,XM_011533938.2,XM_017006797.1,BGI_novel_T025191,XM_011533939.2,XM_006713250.3,XM_006713251.3,BGI_novel_T025192,XM_017006798.1	Known_gene	11	53813130	53846393	chr3	-	33264	8113	0.9	0.53	1.41	0.74	2.25	20.03	14.33	16.75	33.77	12.24
55366	1.944	8.258	2.32120428763185	0	0	LGR4	BGI_novel_T006334,BGI_novel_T006335,NM_018490.2	Known_gene	3	27365466	27472787	chr11	-	107322	5865	3.08	1.83	0.5	2.18	2.13	11.58	5	11.18	4.63	8.9
55526	2.83	12.918	2.1082567417832	0	0	DHTKD1	NM_018706.6	Known_gene	1	12068917	12123228	chr10	+	54312	5217	4.24	0.1	5.45	0.64	3.72	11.13	12.78	12.58	14.95	13.15
55540	1.432	11.068	2.5833326807364	9.60410944229724e-215	1.10986581830785e-214	IL17RB	XM_005265310.4,BGI_novel_T025195,XM_017006805.1,NM_018725.3,XM_017006806.1,BGI_novel_T025193,XM_005265311.4,BGI_novel_T025196,XM_017006804.1,XM_011533941.2,XM_017006807.1,XM_005265312.4,BGI_novel_T025194	Known_gene	13	53843359	53866529	chr3	+	23171	3805	0.91	0	3.22	0.08	2.95	16.21	2.15	11.39	14.77	10.82
5567	6.606	43.984	2.82361463131805	0	0	PRKACB	NM_001242857.2,XM_005271018.4,XM_005271016.1,NM_001242861.2,XM_017001715.1,NM_001300915.1,XM_005271017.3,XM_017001720.1,XM_005271020.1,XM_017001718.1,XM_017001711.1,XM_017001719.1,BGI_novel_T002028,XM_017001710.1,XM_017001707.1,XM_017001706.1,NM_001300917.1,NM_001242858.2,XM_005271015.3,XM_006710758.1,XM_017001708.1,NM_001242860.2,XM_017001717.1,NM_207578.2,XM_017001714.1,NM_001242862.2,XM_017001712.1,XM_017001713.1,XM_017001716.1,XM_005271019.1,NM_182948.3,NM_002731.3,XM_017001709.1,BGI_novel_T002029,NM_001242859.2,NM_001300916.1	Known_gene	36	84077975	84238498	chr1	+	160524	4761	13.14	0.34	5.45	6.38	7.72	41.57	34.39	50.96	38.98	54.02
5570	3.41	29.892	3.34521836188468	0	0	PKIB	XM_011535932.2,XM_011535937.2,XM_011535935.2,XM_011535936.1,BGI_novel_T031092,NM_001270395.1,BGI_novel_T031093,NM_032471.5,NM_001270394.1,XM_011535933.2,XM_011535934.2,NM_181795.2,XM_011535930.2,XM_011535931.2,BGI_novel_T031091,NM_181794.2,NM_001270393.1	Known_gene	17	122471917	122726373	chr6	+	254457	2070	6.86	2.67	0.92	1.45	5.15	37.53	23.11	16.77	18.79	53.26
55755	4.758	21.216	2.46050965063423	0	0	CDK5RAP2	XM_006717185.1,NM_001272039.1,NM_001011649.2,BGI_novel_T036015,BGI_novel_T036010,XM_011518860.1,BGI_novel_T036017,XM_017014921.1,BGI_novel_T036014,NM_018249.5,XM_017014923.1,BGI_novel_T036018,BGI_novel_T036012,XM_006717182.1,XM_017014922.1,BGI_novel_T036016,BGI_novel_T036013,BGI_novel_T036011,XM_017014924.1	Known_gene	19	120388869	120580170	chr9	-	191302	6241	6.22	0.71	4.62	3.21	9.03	28.59	22.59	20.04	18.38	16.48
55816	1.678	7.17	2.00987473396957	1.31215442734586e-84	2.69181625774004e-84	DOK5	NM_001294161.1,NM_177959.2,NM_018431.4,XM_011528904.1	Known_gene	4	54475472	54651171	chr20	+	175700	2088	1.77	0.05	1.19	5.13	0.25	12.65	16.45	1.88	4.82	0.05
55852	4.368	18.472	2.04140890121666	0	0	TEX2	NM_001288733.1,NM_001288732.1,XM_011525000.1,XM_017024847.1,BGI_novel_T016135,NM_018469.4,XM_011524999.1,XM_017024846.1,XM_011524998.1,BGI_novel_T016136	Known_gene	10	64147433	64263323	chr17	-	115891	9434	3.7	3.19	5.23	3.18	6.54	14.29	29.56	16.13	16.62	15.76
55890	5.292	20.674	2.41502514544414	0	0	GPRC5C	XM_005257514.1,NM_022036.2,BGI_novel_T016277,NM_018653.3,XM_005257512.1,XM_017024856.1,XM_017024855.1	Known_gene	7	74431341	74451658	chr17	+	20318	4546	1.61	5.26	9.12	4.42	6.05	37.98	16.09	11.89	35.46	1.95
56242	1.302	7.246	2.43127453137341	1.10889977077507e-133	1.72000849747621e-133	ZNF253	BGI_novel_T018097,NM_021047.2	Known_gene	2	19865890	19893484	chr19	+	27595	2329	3.13	0	1.13	0.03	2.22	7.71	4.14	4.26	8.08	12.04
563	21.124	5863.2	8.065101895522	0	0	AZGP1	NM_001185.3	Known_gene	1	99966727	99976112	chr7	-	9386	1265	3.21	17.83	60.46	0	24.12	4766.43	4635.88	6125.29	6120.86	7667.54
56477	2.116	45.624	4.49946051666407	0	0	CCL28	NM_001301873.1,BGI_novel_T028516,BGI_novel_T028514,BGI_novel_T028517,BGI_novel_T028515,NM_148672.3,NM_001301874.1,NM_001301875.1	Known_gene	8	43376643	43412391	chr5	-	35749	3217	2.26	0	2.82	1.78	3.72	32.7	31.19	24.44	53.95	85.84
5652	1.8	43.682	4.80007530873655	0	0	PRSS8	NM_002773.4,BGI_novel_T013832	Known_gene	2	31131433	31135762	chr16	-	4330	1872	0.13	5.93	2.35	0.04	0.55	42.32	18.54	63.4	75.08	19.07
56913	2.2	10.148	2.09413823567839	0	0	C1GALT1	XM_011515455.2,XM_005249812.1,XM_017012444.1,BGI_novel_T031925,XM_011515456.2,XM_017012445.1,XM_017012442.1,NM_020156.4,XM_011515453.2,XM_017012443.1,XM_017012447.1,XM_017012448.1,XM_017012446.1,XM_017012449.1	Known_gene	14	7182547	7248651	chr7	+	66105	6615	3.91	0	2.35	1.03	3.71	10.83	8.36	8.62	6.22	16.71
56994	3.576	25.22	2.90726139225898	0	0	CHPT1	NM_020244.2,XM_011538575.1,BGI_novel_T009206,XM_011538574.1,BGI_novel_T009208,BGI_novel_T009209,BGI_novel_T009207	Known_gene	7	101697639	101729074	chr12	+	31436	2340	5.62	4.13	2.89	1.07	4.17	29.2	26.47	17.93	15.44	37.06
57142	58.554	269.622	2.15046294040902	0	0	RTN4	NM_020532.4,NM_001321904.1,NM_207521.1,XM_017004518.1,NM_153828.2,NM_001321859.1,NM_207520.1,XM_005264434.3,NM_001321861.1,NM_001321863.1,NM_001321862.1,XM_017004519.1,NM_007008.2,NM_001321860.1	Known_gene	14	54972187	55137831	chr2	-	165645	4844	60.83	55.6	44.1	59.86	72.38	182.39	230.94	251.27	227.65	455.86
57180	1.562	33.554	3.6104007223124	0	0	ACTR3B	BGI_novel_T033517,NM_001040135.2,XM_011516426.2,XM_017012461.1,BGI_novel_T033515,XM_011516425.2,BGI_novel_T033511,BGI_novel_T033513,NM_020445.5,BGI_novel_T033518,XM_006716066.1,XM_017012464.1,XM_017012462.1,XM_017012465.1,XM_011516427.1,XM_017012463.1,XM_017012460.1,XM_006716067.3,BGI_novel_T033516,BGI_novel_T033512,XM_006716065.2,BGI_novel_T033514	Known_gene	22	152759749	153322260	chr7	+	562512	7052	2.92	0.25	2.72	0.13	1.79	15.49	13.65	37.25	38.7	62.68
57211	1.062	6.274	2.58108528535517	0	0	ADGRG6	NM_001032395.2,XM_006715517.2,XM_017011085.1,XM_006715518.2,NM_020455.5,BGI_novel_T031263,XM_006715516.2,NM_198569.2,XM_011535964.1,NM_001032394.2,XM_005267061.3	Known_gene	11	142301919	142446266	chr6	+	144348	6961	0.94	0.98	1.3	0.65	1.44	3.87	10.13	7.44	3.51	6.42
57221	1.038	14.968	4.05972949789591	0	0	ARFGEF3	BGI_novel_T031243,NM_020340.4,BGI_novel_T031242,BGI_novel_T031244,BGI_novel_T031245,BGI_novel_T031241	Known_gene	6	138161916	138344663	chr6	+	182748	15209	1.42	0.03	0.98	1.18	1.58	17.57	20.01	11.75	10.59	14.92
57222	3.246	16.808	2.25566647693889	0	0	ERGIC1	XM_011534598.2,BGI_novel_T029648,XM_006714892.1,XM_011534597.1,XM_017009654.1,NM_001031711.2,XM_017009655.1	Known_gene	7	172834220	172952685	chr5	+	118466	2963	2.7	0	7.19	3.4	2.94	23.36	15	17.61	18.27	9.8
57447	119.786	620.232	2.28922453967433	0	0	NDRG2	XM_017021489.1,XM_017021481.1,NM_001282213.1,XM_017021480.1,NM_016250.2,XM_011537002.1,XM_017021491.1,XM_017021486.1,XM_011536999.1,NM_201540.1,NM_001282215.1,NM_001320329.1,NM_201539.1,XM_017021492.1,XM_017021490.1,NM_001282211.1,BGI_novel_T010703,NM_201535.1,XM_011536996.2,XM_017021497.1,XM_011537001.1,NM_001282216.1,NM_001282214.1,NM_201541.1,NM_201537.1,XM_017021493.1,NM_201538.1,XM_017021485.1,XM_017021484.1,XM_017021487.1,XM_011536998.1,NM_001282212.1,XM_017021495.1,XM_017021488.1,XM_017021494.1,NM_201536.1,XM_017021496.1,XM_011536997.1,XM_017021482.1,XM_017021483.1	Known_gene	40	21016763	21070872	chr14	-	54110	2890	112.56	42.29	211.43	79.71	152.94	528.85	477.74	711.55	735.5	647.52
57552	7.284	32.206	2.09807840839149	0	0	NCEH1	NM_001146276.1,NM_020792.4,NM_001146277.1,NM_001146278.1	Known_gene	4	172630645	172711218	chr3	-	80574	4315	10.07	0.05	5.49	5.04	15.77	34.19	37.84	23.61	21.25	44.14
57630	4.138	18.816	2.18111721744145	0	0	SH3RF1	NM_020870.3	Known_gene	1	169094256	169271098	chr4	-	176843	5265	7.53	2.29	4.01	0.67	6.19	17.11	25.83	18.82	13.91	18.41
57648	5.692	19.25	2.02894915462063	0	0	KIAA1522	BGI_novel_T001269,XM_017001917.1,NM_001198972.1,BGI_novel_T001270,XM_017001916.1,BGI_novel_T001272,XM_006710791.3,NM_020888.2,NM_001198973.1,BGI_novel_T001271	Known_gene	10	32741839	32775232	chr1	+	33394	6505	3.34	11.87	6.35	0.32	6.58	23.61	16.83	18.79	16.58	20.44
57669	2.834	42.54	3.61308094018247	0	0	EPB41L5	XM_006712651.1,XM_017004567.1,NM_001184937.1,XM_017004568.1,NM_020909.3,XM_006712653.1,NM_001184938.2,NM_001184939.1,XM_006712652.1,XM_011511529.2,BGI_novel_T020724	Known_gene	11	120013028	120179121	chr2	+	166094	7342	4.23	5.26	1.17	1.01	2.5	39.23	58.91	50.22	30.45	33.89
57758	1.144	9.098	2.95387861487034	0	0	SCUBE2	XM_005253033.4,XM_005253032.4,XM_017018082.1,XM_005253036.4,XM_011520248.2,XM_005253034.4,XM_011520246.2,XM_017018081.1,XM_005253035.4,NM_001170690.1,XM_011520247.2,BGI_novel_T006161,NM_020974.2,XM_017018080.1,XM_005253037.4,BGI_novel_T006162	Known_gene	16	9019500	9091603	chr11	-	72104	5355	2.24	0.32	1.7	0.91	0.55	5.2	13.64	7.27	13.44	5.94
5792	2.924	22.756	3.14997811391395	0	0	PTPRF	BGI_novel_T001544,XM_011541871.2,NM_002840.3,BGI_novel_T001542,XM_017001945.1,XM_017001949.1,BGI_novel_T001541,BGI_novel_T001540,XM_005271080.3,BGI_novel_T001539,XM_011541872.2,XM_006710797.3,XM_006710795.3,BGI_novel_T001537,XM_006710796.3,XM_005271079.3,XM_017001946.1,XM_017001950.1,XM_017001943.1,XM_006710801.3,XM_011541873.2,NM_130440.2,XM_006710800.3,XM_017001948.1,BGI_novel_T001543,XM_017001947.1,XM_017001944.1,XM_006710798.3,BGI_novel_T001538,XM_017001942.1,XM_005271082.3,BGI_novel_T001536,XM_005271081.3,XM_006710799.3,BGI_novel_T001545	Known_gene	35	43522238	43623672	chr1	+	101435	7788	2.4	6.28	2.79	1	2.15	24.26	16.06	26.83	23.14	23.49
5825	7.26	24.05	2.08637340051075	0	0	ABCD3	XM_017001953.1,XM_017001954.1,XM_011541877.1,NM_001122674.1,XM_006710802.2,BGI_novel_T002139,NM_002858.3,XM_017001952.1	Known_gene	8	94385106	94518663	chr1	+	133558	4157	11.26	10.48	3.36	1.01	10.19	20.59	20.01	23.7	20.3	35.65
5831	1.64	21.506	3.58847354720348	0	0	PYCR1	NM_006907.3,BGI_novel_T016558,NM_153824.2,NM_001282280.1,NM_001282281.1,XM_005256381.2,BGI_novel_T016557,XM_017024909.1,NM_001282279.1,XM_011523584.2,XM_011523583.2,BGI_novel_T016556,XM_011523585.2	Known_gene	13	81932384	81937328	chr17	-	4945	2233	2.69	0.06	3.13	1.88	0.44	31.13	13.47	16.02	31.96	14.95
5834	5.248	74.34	3.76121422816956	0	0	PYGB	NM_002862.3	Known_gene	1	25248070	25298012	chr20	+	49943	4131	3.47	3.07	12.59	2	5.11	97	51.75	47.48	126.35	49.12
5860	33.06	142.474	2.05751100094112	0	0	QDPR	NM_000320.2,NM_001306140.1	Known_gene	2	17486393	17512234	chr4	-	25842	1653	40.07	31.27	46.82	28.25	18.89	99.62	126.38	158.55	139.56	188.26
5864	1.066	4.66	2.02336677647292	5.44000101461919e-46	1.52688904815681e-45	RAB3A	NM_002866.4,XM_011528164.1	Known_gene	2	18196799	18204064	chr19	-	7266	1501	0.68	0	3.14	0.14	1.37	2.72	5.53	4.12	5.82	5.11
5867	5.26	25.106	2.16207992492174	0	0	RAB4A	BGI_novel_T003996,NM_004578.3,NM_001271998.1	Known_gene	3	229271062	229305894	chr1	+	34833	3036	7.92	2.45	4.68	8.63	2.62	27.21	17.11	16.26	20.27	44.68
60509	2.856	15.76	2.34159611115649	0	0	AGBL5	XM_011533013.2,XM_005264477.2,BGI_novel_T019652,NM_021831.5,NM_001035507.2,XM_011533012.2,XM_011533011.2	Known_gene	7	27051423	27070622	chr2	+	19200	3484	3.31	1.21	6.84	1.83	1.09	20.05	8.7	20.89	18.57	10.59
6286	2.872	56.958	4.11171049220714	7.84147495072601e-267	7.80620831633864e-267	S100P	NM_005980.2	Known_gene	1	6693839	6697170	chr4	+	3332	510	1.37	3.94	1.66	4.57	2.82	66.6	66.11	17.86	122.72	11.5
6288	24.984	774.048	4.73874183650987	0	0	SAA1	NM_199161.4,NM_001178006.2,NM_000331.5	Known_gene	3	18266225	18269977	chr11	+	3753	714	0.75	1.28	91.63	18.68	12.58	140.27	130.14	51.64	79.22	3468.97
6289	3.312	203.75	6.0026128748788	0	0	SAA2	NM_030754.4,NM_001127380.2	Known_gene	2	18238233	18248674	chr11	-	10442	2043	0	0.05	15.05	1.46	0	20.57	19.59	3.56	2.71	972.32
